month,origin_city,dest_city,is_late,cancelled,flight_number
10,"Dallas/Fort Worth, TX","Lubbock, TX",47,0,237
10,"Dallas/Fort Worth, TX","Madison, WI",17,0,89
10,"Dallas/Fort Worth, TX","Manhattan/Ft. Riley, KS",11,0,92
10,"Dallas/Fort Worth, TX","Memphis, TN",52,0,258
10,"Dallas/Fort Worth, TX","Miami, FL",95,4,398
10,"Dallas/Fort Worth, TX","Midland/Odessa, TX",29,0,287
10,"Dallas/Fort Worth, TX","Milwaukee, WI",28,0,132
10,"Dallas/Fort Worth, TX","Minneapolis, MN",27,0,304
10,"Dallas/Fort Worth, TX","Mission/McAllen/Edinburg, TX",29,0,263
10,"Dallas/Fort Worth, TX","Missoula, MT",3,0,31
10,"Dallas/Fort Worth, TX","Mobile, AL",4,0,92
10,"Dallas/Fort Worth, TX","Moline, IL",1,0,87
10,"Dallas/Fort Worth, TX","Monroe, LA",8,0,98
10,"Dallas/Fort Worth, TX","Monterey, CA",8,0,31
10,"Dallas/Fort Worth, TX","Montgomery, AL",6,0,93
10,"Dallas/Fort Worth, TX","Montrose/Delta, CO",1,0,37
10,"Dallas/Fort Worth, TX","Myrtle Beach, SC",8,0,61
10,"Dallas/Fort Worth, TX","Nashville, TN",57,0,286
10,"Dallas/Fort Worth, TX","New Orleans, LA",38,0,277
10,"Dallas/Fort Worth, TX","New York, NY",98,3,753
10,"Dallas/Fort Worth, TX","Newark, NJ",68,0,305
10,"Dallas/Fort Worth, TX","Norfolk, VA",17,0,82
10,"Dallas/Fort Worth, TX","Oklahoma City, OK",57,0,327
10,"Dallas/Fort Worth, TX","Omaha, NE",21,0,132
10,"Dallas/Fort Worth, TX","Ontario, CA",22,0,212
10,"Dallas/Fort Worth, TX","Orlando, FL",71,29,391
10,"Dallas/Fort Worth, TX","Palm Springs, CA",15,0,86
10,"Dallas/Fort Worth, TX","Panama City, FL",21,0,93
10,"Dallas/Fort Worth, TX","Pensacola, FL",17,0,144
10,"Dallas/Fort Worth, TX","Peoria, IL",10,0,62
10,"Dallas/Fort Worth, TX","Philadelphia, PA",59,1,319
10,"Dallas/Fort Worth, TX","Phoenix, AZ",67,2,431
10,"Dallas/Fort Worth, TX","Pittsburgh, PA",19,0,139
10,"Dallas/Fort Worth, TX","Portland, ME",4,0,14
10,"Dallas/Fort Worth, TX","Portland, OR",30,0,205
10,"Dallas/Fort Worth, TX","Provo, UT",13,0,50
10,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",37,0,185
10,"Dallas/Fort Worth, TX","Rapid City, SD",4,0,98
10,"Dallas/Fort Worth, TX","Reno, NV",8,0,118
10,"Dallas/Fort Worth, TX","Richmond, VA",12,0,82
10,"Dallas/Fort Worth, TX","Roswell, NM",20,3,92
10,"Dallas/Fort Worth, TX","Sacramento, CA",37,0,153
10,"Dallas/Fort Worth, TX","Salt Lake City, UT",48,0,325
10,"Dallas/Fort Worth, TX","San Angelo, TX",8,0,92
10,"Dallas/Fort Worth, TX","San Antonio, TX",75,0,426
10,"Dallas/Fort Worth, TX","San Diego, CA",63,0,281
10,"Dallas/Fort Worth, TX","San Francisco, CA",67,0,370
10,"Dallas/Fort Worth, TX","San Jose, CA",15,0,114
10,"Dallas/Fort Worth, TX","San Juan, PR",1,0,47
10,"Dallas/Fort Worth, TX","San Luis Obispo, CA",5,0,31
10,"Dallas/Fort Worth, TX","Santa Ana, CA",21,0,229
10,"Dallas/Fort Worth, TX","Santa Barbara, CA",5,0,31
10,"Dallas/Fort Worth, TX","Santa Fe, NM",41,0,185
10,"Dallas/Fort Worth, TX","Santa Rosa, CA",8,0,31
10,"Dallas/Fort Worth, TX","Sarasota/Bradenton, FL",1,8,31
10,"Dallas/Fort Worth, TX","Savannah, GA",19,0,82
10,"Dallas/Fort Worth, TX","Seattle, WA",82,0,487
10,"Dallas/Fort Worth, TX","Shreveport, LA",16,0,154
10,"Dallas/Fort Worth, TX","Sioux Falls, SD",14,0,92
10,"Dallas/Fort Worth, TX","South Bend, IN",18,0,87
10,"Dallas/Fort Worth, TX","Spokane, WA",15,0,61
10,"Dallas/Fort Worth, TX","Springfield, MO",28,0,272
10,"Dallas/Fort Worth, TX","St. George, UT",10,0,31
10,"Dallas/Fort Worth, TX","St. Louis, MO",49,0,224
10,"Dallas/Fort Worth, TX","Stillwater, OK",11,0,62
10,"Dallas/Fort Worth, TX","Syracuse, NY",7,0,31
10,"Dallas/Fort Worth, TX","Tallahassee, FL",6,0,92
10,"Dallas/Fort Worth, TX","Tampa, FL",38,22,236
10,"Dallas/Fort Worth, TX","Texarkana, AR",7,0,62
10,"Dallas/Fort Worth, TX","Traverse City, MI",0,0,6
10,"Dallas/Fort Worth, TX","Tucson, AZ",26,0,215
10,"Dallas/Fort Worth, TX","Tulsa, OK",42,0,291
10,"Dallas/Fort Worth, TX","Tyler, TX",15,0,92
10,"Dallas/Fort Worth, TX","Valparaiso, FL",18,0,113
10,"Dallas/Fort Worth, TX","Waco, TX",25,0,92
10,"Dallas/Fort Worth, TX","Washington, DC",79,0,485
10,"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",17,4,82
10,"Dallas/Fort Worth, TX","Wichita Falls, TX",14,0,61
10,"Dallas/Fort Worth, TX","Wichita, KS",34,0,231
10,"Dallas/Fort Worth, TX","Wilmington, NC",4,0,61
10,"Dallas/Fort Worth, TX","Yuma, AZ",5,0,31
10,"Dayton, OH","Atlanta, GA",0,0,115
10,"Dayton, OH","Charlotte, NC",14,0,117
10,"Dayton, OH","Chicago, IL",22,0,120
10,"Dayton, OH","Dallas/Fort Worth, TX",8,1,123
10,"Dayton, OH","Denver, CO",1,0,31
10,"Dayton, OH","New York, NY",1,0,54
10,"Dayton, OH","Philadelphia, PA",0,0,8
10,"Dayton, OH","Punta Gorda, FL",1,1,9
10,"Dayton, OH","Sanford, FL",0,1,9
10,"Dayton, OH","St. Petersburg, FL",1,2,8
10,"Dayton, OH","Washington, DC",7,0,88
10,"Daytona Beach, FL","Atlanta, GA",4,8,118
10,"Daytona Beach, FL","Charlotte, NC",9,11,121
10,"Deadhorse, AK","Anchorage, AK",7,2,50
10,"Decatur, IL","Chicago, IL",4,0,53
10,"Denver, CO","Albany, NY",9,0,31
10,"Denver, CO","Albuquerque, NM",36,0,262
10,"Denver, CO","Allentown/Bethlehem/Easton, PA",2,0,8
10,"Denver, CO","Amarillo, TX",11,0,62
10,"Denver, CO","Anchorage, AK",1,0,31
10,"Denver, CO","Appleton, WI",6,0,39
10,"Denver, CO","Arcata/Eureka, CA",3,0,24
10,"Denver, CO","Asheville, NC",5,2,27
10,"Denver, CO","Aspen, CO",33,2,248
10,"Denver, CO","Atlanta, GA",85,0,502
10,"Denver, CO","Austin, TX",68,2,433
10,"Denver, CO","Bakersfield, CA",1,0,54
10,"Denver, CO","Baltimore, MD",35,0,275
10,"Denver, CO","Bend/Redmond, OR",4,0,62
10,"Denver, CO","Billings, MT",16,0,150
10,"Denver, CO","Birmingham, AL",15,0,93
10,"Denver, CO","Bismarck/Mandan, ND",6,0,124
10,"Denver, CO","Boise, ID",23,0,243
10,"Denver, CO","Boston, MA",52,0,362
10,"Denver, CO","Bozeman, MT",15,0,222
10,"Denver, CO","Buffalo, NY",7,0,39
10,"Denver, CO","Burbank, CA",21,0,181
10,"Denver, CO","Burlington, VT",1,0,26
10,"Denver, CO","Casper, WY",19,2,186
10,"Denver, CO","Cedar Rapids/Iowa City, IA",13,1,123
10,"Denver, CO","Charleston, SC",5,0,53
10,"Denver, CO","Charlotte, NC",43,2,255
10,"Denver, CO","Cheyenne, WY",8,0,58
10,"Denver, CO","Chicago, IL",114,1,847
10,"Denver, CO","Cincinnati, OH",24,0,162
10,"Denver, CO","Cleveland, OH",20,0,151
10,"Denver, CO","Cody, WY",5,0,62
10,"Denver, CO","Colorado Springs, CO",47,1,464
10,"Denver, CO","Columbus, OH",21,0,148
10,"Denver, CO","Dallas, TX",42,0,269
10,"Denver, CO","Dallas/Fort Worth, TX",76,2,557
10,"Denver, CO","Dayton, OH",5,0,31
10,"Denver, CO","Des Moines, IA",24,0,186
10,"Denver, CO","Detroit, MI",34,0,275
10,"Denver, CO","Devils Lake, ND",4,0,26
10,"Denver, CO","Dickinson, ND",7,0,58
10,"Denver, CO","Dodge City, KS",11,0,53
10,"Denver, CO","Durango, CO",16,0,186
10,"Denver, CO","Eagle, CO",5,0,93
10,"Denver, CO","El Paso, TX",22,1,162
10,"Denver, CO","Eugene, OR",3,0,63
10,"Denver, CO","Fargo, ND",12,0,124
10,"Denver, CO","Fayetteville, AR",12,0,115
10,"Denver, CO","Fort Lauderdale, FL",18,2,125
10,"Denver, CO","Fort Myers, FL",6,6,79
10,"Denver, CO","Fresno, CA",10,0,124
10,"Denver, CO","Gillette, WY",8,1,62
10,"Denver, CO","Grand Junction, CO",16,0,186
10,"Denver, CO","Grand Rapids, MI",10,0,119
10,"Denver, CO","Great Falls, MT",4,0,62
10,"Denver, CO","Greensboro/High Point, NC",3,0,31
10,"Denver, CO","Greer, SC",3,0,31
10,"Denver, CO","Gunnison, CO",3,0,62
10,"Denver, CO","Hartford, CT",17,0,93
10,"Denver, CO","Hayden, CO",7,0,114
10,"Denver, CO","Hays, KS",5,0,53
10,"Denver, CO","Helena, MT",5,0,62
10,"Denver, CO","Hobbs, NM",5,0,31
10,"Denver, CO","Honolulu, HI",5,0,35
10,"Denver, CO","Houston, TX",64,1,616
10,"Denver, CO","Huntsville, AL",12,0,62
10,"Denver, CO","Idaho Falls, ID",19,0,124
10,"Denver, CO","Indianapolis, IN",35,0,231
10,"Denver, CO","Jackson, WY",5,0,150
10,"Denver, CO","Jacksonville, FL",16,0,79
10,"Denver, CO","Jamestown, ND",2,0,31
10,"Denver, CO","Joplin, MO",6,0,21
10,"Denver, CO","Kahului, HI",1,0,31
10,"Denver, CO","Kalispell, MT",6,0,88
10,"Denver, CO","Kansas City, MO",52,1,371
10,"Denver, CO","Knoxville, TN",13,0,83
10,"Denver, CO","Kona, HI",5,0,31
10,"Denver, CO","Laramie, WY",7,0,53
10,"Denver, CO","Las Vegas, NV",106,0,696
10,"Denver, CO","Lewiston, ID",1,0,31
10,"Denver, CO","Lexington, KY",4,0,31
10,"Denver, CO","Liberal, KS",8,0,53
10,"Denver, CO","Lihue, HI",2,0,31
10,"Denver, CO","Lincoln, NE",18,0,124
10,"Denver, CO","Little Rock, AR",16,0,132
10,"Denver, CO","Long Beach, CA",8,0,88
10,"Denver, CO","Los Angeles, CA",95,0,688
10,"Denver, CO","Louisville, KY",10,0,93
10,"Denver, CO","Lubbock, TX",11,0,56
10,"Denver, CO","Madison, WI",11,0,118
10,"Denver, CO","Medford, OR",6,0,62
10,"Denver, CO","Memphis, TN",6,0,106
10,"Denver, CO","Miami, FL",18,3,174
10,"Denver, CO","Midland/Odessa, TX",14,1,109
10,"Denver, CO","Milwaukee, WI",30,0,235
10,"Denver, CO","Minneapolis, MN",61,0,546
10,"Denver, CO","Minot, ND",4,0,62
10,"Denver, CO","Missoula, MT",7,0,101
10,"Denver, CO","Moline, IL",11,0,31
10,"Denver, CO","Monterey, CA",2,0,62
10,"Denver, CO","Montrose/Delta, CO",6,0,93
10,"Denver, CO","Nashville, TN",50,0,355
10,"Denver, CO","New Orleans, LA",22,0,195
10,"Denver, CO","New York, NY",68,0,559
10,"Denver, CO","Newark, NJ",36,0,279
10,"Denver, CO","Norfolk, VA",8,0,47
10,"Denver, CO","North Bend/Coos Bay, OR",1,0,7
10,"Denver, CO","North Platte, NE",7,0,52
10,"Denver, CO","Oakland, CA",21,0,150
10,"Denver, CO","Oklahoma City, OK",29,0,267
10,"Denver, CO","Omaha, NE",33,0,274
10,"Denver, CO","Ontario, CA",27,0,259
10,"Denver, CO","Orlando, FL",47,32,387
10,"Denver, CO","Palm Springs, CA",10,0,171
10,"Denver, CO","Pasco/Kennewick/Richland, WA",6,0,62
10,"Denver, CO","Pensacola, FL",5,2,26
10,"Denver, CO","Peoria, IL",2,0,8
10,"Denver, CO","Philadelphia, PA",32,0,250
10,"Denver, CO","Phoenix, AZ",116,2,826
10,"Denver, CO","Pittsburgh, PA",27,1,166
10,"Denver, CO","Portland, ME",3,0,26
10,"Denver, CO","Portland, OR",50,1,373
10,"Denver, CO","Prescott, AZ",4,0,31
10,"Denver, CO","Providence, RI",1,0,16
10,"Denver, CO","Raleigh/Durham, NC",31,1,155
10,"Denver, CO","Rapid City, SD",22,0,217
10,"Denver, CO","Reno, NV",23,1,202
10,"Denver, CO","Richmond, VA",13,0,47
10,"Denver, CO","Riverton/Lander, WY",5,0,62
10,"Denver, CO","Rock Springs, WY",6,0,62
10,"Denver, CO","Sacramento, CA",44,0,359
10,"Denver, CO","Salina, KS",1,0,31
10,"Denver, CO","Salt Lake City, UT",88,0,661
10,"Denver, CO","San Antonio, TX",34,0,276
10,"Denver, CO","San Diego, CA",106,5,495
10,"Denver, CO","San Francisco, CA",68,1,495
10,"Denver, CO","San Jose, CA",36,0,293
10,"Denver, CO","San Juan, PR",2,0,9
10,"Denver, CO","San Luis Obispo, CA",4,0,62
10,"Denver, CO","Santa Ana, CA",28,0,308
10,"Denver, CO","Santa Barbara, CA",6,1,62
10,"Denver, CO","Santa Fe, NM",29,0,124
10,"Denver, CO","Sarasota/Bradenton, FL",2,3,12
10,"Denver, CO","Savannah, GA",6,0,35
10,"Denver, CO","Scottsbluff, NE",8,1,52
10,"Denver, CO","Seattle, WA",80,1,569
10,"Denver, CO","Sheridan, WY",12,0,62
10,"Denver, CO","Shreveport, LA",2,0,31
10,"Denver, CO","Sioux City, IA",8,0,31
10,"Denver, CO","Sioux Falls, SD",19,0,155
10,"Denver, CO","Spokane, WA",12,0,156
10,"Denver, CO","Springfield, MO",14,0,93
10,"Denver, CO","St. George, UT",10,0,83
10,"Denver, CO","St. Louis, MO",34,1,323
10,"Denver, CO","Sun Valley/Hailey/Ketchum, ID",1,0,31
10,"Denver, CO","Syracuse, NY",5,0,31
10,"Denver, CO","Tampa, FL",31,23,239
10,"Denver, CO","Traverse City, MI",4,0,26
10,"Denver, CO","Tucson, AZ",35,0,237
10,"Denver, CO","Tulsa, OK",21,0,198
10,"Denver, CO","Washington, DC",61,0,407
10,"Denver, CO","Wichita, KS",18,0,162
10,"Denver, CO","Williston, ND",9,1,123
10,"Des Moines, IA","Atlanta, GA",11,0,114
10,"Des Moines, IA","Austin, TX",1,0,9
10,"Des Moines, IA","Charlotte, NC",13,0,61
10,"Des Moines, IA","Chicago, IL",24,0,200
10,"Des Moines, IA","Dallas/Fort Worth, TX",18,0,113
10,"Des Moines, IA","Denver, CO",20,0,187
10,"Des Moines, IA","Detroit, MI",2,0,83
10,"Des Moines, IA","Fort Lauderdale, FL",0,0,9
10,"Des Moines, IA","Houston, TX",2,0,38
10,"Des Moines, IA","Las Vegas, NV",5,0,48
10,"Des Moines, IA","Miami, FL",1,0,3
10,"Des Moines, IA","Minneapolis, MN",3,0,84
10,"Des Moines, IA","Nashville, TN",3,0,17
10,"Des Moines, IA","New York, NY",6,0,82
10,"Des Moines, IA","Newark, NJ",1,0,8
10,"Des Moines, IA","Phoenix, AZ",13,0,98
10,"Des Moines, IA","Portland, OR",3,0,8
10,"Des Moines, IA","Punta Gorda, FL",4,1,10
10,"Des Moines, IA","Sanford, FL",0,1,16
10,"Des Moines, IA","Santa Ana, CA",0,0,9
10,"Des Moines, IA","Sarasota/Bradenton, FL",2,2,9
10,"Des Moines, IA","St. Louis, MO",8,0,57
10,"Des Moines, IA","St. Petersburg, FL",2,1,8
10,"Des Moines, IA","Washington, DC",9,0,61
10,"Detroit, MI","Albany, NY",20,0,115
10,"Detroit, MI","Alpena, MI",5,0,52
10,"Detroit, MI","Appleton, WI",12,0,88
10,"Detroit, MI","Atlanta, GA",50,0,401
10,"Detroit, MI","Austin, TX",7,0,115
10,"Detroit, MI","Baltimore, MD",17,0,197
10,"Detroit, MI","Binghamton, NY",0,0,31
10,"Detroit, MI","Birmingham, AL",10,0,56
10,"Detroit, MI","Boston, MA",39,0,250
10,"Detroit, MI","Buffalo, NY",22,0,116
10,"Detroit, MI","Burlington, VT",8,0,56
10,"Detroit, MI","Cedar Rapids/Iowa City, IA",0,0,1
10,"Detroit, MI","Charleston, SC",6,0,87
10,"Detroit, MI","Charlotte, NC",30,0,347
10,"Detroit, MI","Chattanooga, TN",2,0,26
10,"Detroit, MI","Chicago, IL",70,0,733
10,"Detroit, MI","Cincinnati, OH",5,0,123
10,"Detroit, MI","Cleveland, OH",12,0,145
10,"Detroit, MI","Columbus, OH",20,0,144
10,"Detroit, MI","Dallas/Fort Worth, TX",45,1,355
10,"Detroit, MI","Denver, CO",19,1,274
10,"Detroit, MI","Des Moines, IA",2,0,83
10,"Detroit, MI","Elmira/Corning, NY",13,0,62
10,"Detroit, MI","Escanaba, MI",5,0,31
10,"Detroit, MI","Fort Lauderdale, FL",23,0,168
10,"Detroit, MI","Fort Myers, FL",13,11,128
10,"Detroit, MI","Fort Wayne, IN",6,0,31
10,"Detroit, MI","Grand Rapids, MI",25,0,145
10,"Detroit, MI","Green Bay, WI",10,0,88
10,"Detroit, MI","Greensboro/High Point, NC",1,0,53
10,"Detroit, MI","Greer, SC",2,0,73
10,"Detroit, MI","Harrisburg, PA",5,0,57
10,"Detroit, MI","Hartford, CT",16,0,118
10,"Detroit, MI","Honolulu, HI",3,0,22
10,"Detroit, MI","Houston, TX",26,0,224
10,"Detroit, MI","Huntsville, AL",4,0,26
10,"Detroit, MI","Indianapolis, IN",22,0,145
10,"Detroit, MI","Iron Mountain/Kingsfd, MI",1,0,31
10,"Detroit, MI","Jacksonville, FL",12,0,58
10,"Detroit, MI","Kalamazoo, MI",12,0,88
10,"Detroit, MI","Kansas City, MO",7,0,117
10,"Detroit, MI","Knoxville, TN",4,0,56
10,"Detroit, MI","Lansing, MI",19,0,88
10,"Detroit, MI","Las Vegas, NV",34,0,315
10,"Detroit, MI","Lexington, KY",6,0,84
10,"Detroit, MI","Los Angeles, CA",18,0,224
10,"Detroit, MI","Louisville, KY",6,0,114
10,"Detroit, MI","Madison, WI",15,0,115
10,"Detroit, MI","Marquette, MI",3,0,31
10,"Detroit, MI","Memphis, TN",11,0,85
10,"Detroit, MI","Miami, FL",7,1,117
10,"Detroit, MI","Milwaukee, WI",8,0,138
10,"Detroit, MI","Minneapolis, MN",19,0,203
10,"Detroit, MI","Myrtle Beach, SC",8,0,50
10,"Detroit, MI","Nashville, TN",15,0,202
10,"Detroit, MI","New Orleans, LA",7,0,72
10,"Detroit, MI","New York, NY",45,0,508
10,"Detroit, MI","Newark, NJ",38,0,318
10,"Detroit, MI","Norfolk, VA",19,0,86
10,"Detroit, MI","Omaha, NE",7,0,87
10,"Detroit, MI","Orlando, FL",32,21,269
10,"Detroit, MI","Pellston, MI",9,0,52
10,"Detroit, MI","Philadelphia, PA",43,0,315
10,"Detroit, MI","Phoenix, AZ",21,0,205
10,"Detroit, MI","Pittsburgh, PA",13,0,123
10,"Detroit, MI","Portland, ME",24,0,85
10,"Detroit, MI","Portland, OR",8,0,44
10,"Detroit, MI","Providence, RI",8,0,84
10,"Detroit, MI","Raleigh/Durham, NC",18,2,132
10,"Detroit, MI","Richmond, VA",14,0,84
10,"Detroit, MI","Rochester, NY",11,0,115
10,"Detroit, MI","Sacramento, CA",4,0,21
10,"Detroit, MI","Saginaw/Bay City/Midland, MI",12,0,112
10,"Detroit, MI","Salt Lake City, UT",7,0,124
10,"Detroit, MI","San Antonio, TX",5,0,84
10,"Detroit, MI","San Diego, CA",16,1,111
10,"Detroit, MI","San Francisco, CA",19,0,163
10,"Detroit, MI","San Juan, PR",1,0,4
10,"Detroit, MI","Santa Ana, CA",3,0,26
10,"Detroit, MI","Sault Ste. Marie, MI",6,0,31
10,"Detroit, MI","Savannah, GA",2,0,30
10,"Detroit, MI","Seattle, WA",16,0,161
10,"Detroit, MI","South Bend, IN",8,0,31
10,"Detroit, MI","St. Louis, MO",13,0,171
10,"Detroit, MI","Syracuse, NY",16,0,115
10,"Detroit, MI","Tampa, FL",12,16,157
10,"Detroit, MI","Traverse City, MI",18,0,92
10,"Detroit, MI","Washington, DC",36,0,345
10,"Detroit, MI","West Palm Beach/Palm Beach, FL",3,1,31
10,"Detroit, MI","White Plains, NY",11,0,61
10,"Devils Lake, ND","Denver, CO",3,0,31
10,"Devils Lake, ND","Jamestown, ND",2,0,26
10,"Dickinson, ND","Denver, CO",6,0,58
10,"Dodge City, KS","Denver, CO",11,0,53
10,"Dothan, AL","Atlanta, GA",11,0,62
10,"Duluth, MN","Chicago, IL",9,0,115
10,"Duluth, MN","Minneapolis, MN",6,0,115
10,"Durango, CO","Dallas/Fort Worth, TX",19,0,98
10,"Durango, CO","Denver, CO",15,0,186
10,"Durango, CO","Phoenix, AZ",10,0,72
10,"Eagle, CO","Dallas/Fort Worth, TX",7,0,33
10,"Eagle, CO","Denver, CO",6,0,93
10,"El Paso, TX","Atlanta, GA",3,0,62
10,"El Paso, TX","Austin, TX",5,0,88
10,"El Paso, TX","Chicago, IL",3,0,92
10,"El Paso, TX","Dallas, TX",17,1,150
10,"El Paso, TX","Dallas/Fort Worth, TX",32,0,290
10,"El Paso, TX","Denver, CO",16,1,162
10,"El Paso, TX","Houston, TX",10,0,120
10,"El Paso, TX","Las Vegas, NV",20,0,130
10,"El Paso, TX","Long Beach, CA",0,0,25
10,"El Paso, TX","Los Angeles, CA",18,0,131
10,"El Paso, TX","Orlando, FL",3,0,4
10,"El Paso, TX","Phoenix, AZ",21,1,250
10,"El Paso, TX","San Antonio, TX",6,0,78
10,"El Paso, TX","San Diego, CA",7,0,31
10,"Elko, NV","Salt Lake City, UT",0,0,31
10,"Elmira/Corning, NY","Detroit, MI",10,0,62
10,"Elmira/Corning, NY","Punta Gorda, FL",1,2,8
10,"Elmira/Corning, NY","Sanford, FL",1,0,8
10,"Elmira/Corning, NY","St. Petersburg, FL",2,1,9
10,"Escanaba, MI","Detroit, MI",2,0,31
10,"Escanaba, MI","Minneapolis, MN",5,0,31
10,"Eugene, OR","Columbus, OH",1,0,2
10,"Eugene, OR","Dallas/Fort Worth, TX",10,0,27
10,"Eugene, OR","Denver, CO",3,0,63
10,"Eugene, OR","Las Vegas, NV",4,0,44
10,"Eugene, OR","Los Angeles, CA",13,0,62
10,"Eugene, OR","Oakland, CA",0,0,31
10,"Eugene, OR","Phoenix, AZ",10,0,65
10,"Eugene, OR","Sacramento, CA",0,0,31
10,"Eugene, OR","Salt Lake City, UT",6,0,62
10,"Eugene, OR","San Diego, CA",7,0,31
10,"Eugene, OR","San Francisco, CA",7,0,93
10,"Eugene, OR","San Jose, CA",0,0,16
10,"Eugene, OR","Santa Ana, CA",1,0,9
10,"Eugene, OR","Seattle, WA",8,0,114
10,"Evansville, IN","Atlanta, GA",1,0,84
10,"Evansville, IN","Charlotte, NC",3,0,22
10,"Evansville, IN","Dallas/Fort Worth, TX",9,0,92
10,"Evansville, IN","Sanford, FL",3,2,14
10,"Evansville, IN","St. Petersburg, FL",2,1,9
10,"Everett, WA","Las Vegas, NV",5,0,29
10,"Everett, WA","Phoenix, AZ",0,0,35
10,"Fairbanks, AK","Anchorage, AK",8,1,87
10,"Fairbanks, AK","Seattle, WA",26,2,179
10,"Fargo, ND","Chicago, IL",28,0,169
10,"Fargo, ND","Dallas/Fort Worth, TX",5,0,92
10,"Fargo, ND","Denver, CO",22,0,124
10,"Fargo, ND","Las Vegas, NV",0,0,14
10,"Fargo, ND","Minneapolis, MN",9,0,146
10,"Fargo, ND","Nashville, TN",2,0,9
10,"Fargo, ND","Phoenix, AZ",1,0,29
10,"Fayetteville, AR","Atlanta, GA",20,0,195
10,"Fayetteville, AR","Charlotte, NC",23,0,149
10,"Fayetteville, AR","Chicago, IL",17,0,174
10,"Fayetteville, AR","Dallas/Fort Worth, TX",15,0,297
10,"Fayetteville, AR","Denver, CO",14,0,115
10,"Fayetteville, AR","Houston, TX",0,0,2
10,"Fayetteville, AR","Knoxville, TN",0,0,2
10,"Fayetteville, AR","Las Vegas, NV",2,0,9
10,"Fayetteville, AR","Los Angeles, CA",2,0,40
10,"Fayetteville, AR","Miami, FL",0,0,4
10,"Fayetteville, AR","Minneapolis, MN",6,0,50
10,"Fayetteville, AR","Nashville, TN",1,0,9
10,"Fayetteville, AR","New York, NY",13,0,112
10,"Fayetteville, AR","Phoenix, AZ",4,0,62
10,"Fayetteville, AR","Sanford, FL",0,0,8
10,"Fayetteville, AR","Valparaiso, FL",1,0,18
10,"Fayetteville, AR","Washington, DC",3,0,52
10,"Fayetteville, NC","Atlanta, GA",14,0,103
10,"Fayetteville, NC","Charlotte, NC",27,0,99
10,"Flagstaff, AZ","Dallas/Fort Worth, TX",13,0,59
10,"Flagstaff, AZ","Los Angeles, CA",1,0,3
10,"Flagstaff, AZ","Phoenix, AZ",28,0,143
10,"Flint, MI","Chicago, IL",23,0,93
10,"Flint, MI","Las Vegas, NV",1,0,8
10,"Flint, MI","Nashville, TN",0,0,9
10,"Flint, MI","Phoenix, AZ",1,0,9
10,"Flint, MI","Punta Gorda, FL",4,1,18
10,"Flint, MI","Sanford, FL",0,1,17
10,"Flint, MI","Sarasota/Bradenton, FL",1,2,9
10,"Flint, MI","St. Petersburg, FL",0,2,14
10,"Fort Dodge, IA","Chicago, IL",11,0,53
10,"Fort Lauderdale, FL","Aguadilla, PR",3,0,29
10,"Fort Lauderdale, FL","Albany, NY",4,0,23
10,"Fort Lauderdale, FL","Asheville, NC",6,5,53
10,"Fort Lauderdale, FL","Atlanta, GA",103,4,571
10,"Fort Lauderdale, FL","Atlantic City, NJ",4,0,43
10,"Fort Lauderdale, FL","Austin, TX",17,0,72
10,"Fort Lauderdale, FL","Baltimore, MD",44,3,298
10,"Fort Lauderdale, FL","Birmingham, AL",4,0,22
10,"Fort Lauderdale, FL","Boston, MA",47,3,261
10,"Fort Lauderdale, FL","Buffalo, NY",10,0,40
10,"Fort Lauderdale, FL","Charleston, SC",6,0,25
10,"Fort Lauderdale, FL","Charlotte Amalie, VI",0,0,33
10,"Fort Lauderdale, FL","Charlotte, NC",45,2,268
10,"Fort Lauderdale, FL","Chicago, IL",43,3,283
10,"Fort Lauderdale, FL","Christiansted, VI",3,1,17
10,"Fort Lauderdale, FL","Cincinnati, OH",13,1,69
10,"Fort Lauderdale, FL","Cleveland, OH",6,2,58
10,"Fort Lauderdale, FL","Columbus, OH",20,0,63
10,"Fort Lauderdale, FL","Concord, NC",2,0,12
10,"Fort Lauderdale, FL","Dallas, TX",9,0,48
10,"Fort Lauderdale, FL","Dallas/Fort Worth, TX",47,1,259
10,"Fort Lauderdale, FL","Denver, CO",18,2,125
10,"Fort Lauderdale, FL","Des Moines, IA",0,0,9
10,"Fort Lauderdale, FL","Detroit, MI",16,0,168
10,"Fort Lauderdale, FL","Hartford, CT",12,0,82
10,"Fort Lauderdale, FL","Houston, TX",39,2,292
10,"Fort Lauderdale, FL","Indianapolis, IN",14,0,99
10,"Fort Lauderdale, FL","Islip, NY",0,0,4
10,"Fort Lauderdale, FL","Jacksonville, FL",7,1,51
10,"Fort Lauderdale, FL","Kansas City, MO",5,0,47
10,"Fort Lauderdale, FL","Knoxville, TN",7,0,37
10,"Fort Lauderdale, FL","Las Vegas, NV",12,0,97
10,"Fort Lauderdale, FL","Lexington, KY",3,0,9
10,"Fort Lauderdale, FL","Los Angeles, CA",12,0,129
10,"Fort Lauderdale, FL","Louisville, KY",7,0,45
10,"Fort Lauderdale, FL","Memphis, TN",3,0,9
10,"Fort Lauderdale, FL","Minneapolis, MN",3,0,54
10,"Fort Lauderdale, FL","Myrtle Beach, SC",6,0,39
