month,dest_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
8,"Cordova, AK",6,0,12,0,16,19,0,62
8,"Corpus Christi, TX",19,1,14,0,21,36,0,319
8,"Dallas, TX",582,42,496,19,699,1044,40,5891
8,"Dallas/Fort Worth, TX",3429,439,2540,30,3682,5921,286,27901
8,"Dayton, OH",85,21,80,1,77,167,8,634
8,"Daytona Beach, FL",24,6,19,0,14,41,10,242
8,"Deadhorse, AK",1,2,0,0,2,5,0,49
8,"Decatur, IL",10,0,12,0,15,26,0,53
8,"Denver, CO",2882,285,3087,10,2816,5590,246,27330
8,"Des Moines, IA",218,24,162,1,214,347,28,1316
8,"Detroit, MI",1493,247,1206,14,1114,2500,192,11833
8,"Devils Lake, ND",3,0,0,0,1,3,3,58
8,"Dickinson, ND",6,0,2,0,3,11,0,57
8,"Dillingham, AK",1,0,2,0,1,1,1,31
8,"Dodge City, KS",13,1,4,0,4,17,1,53
8,"Dothan, AL",6,2,0,0,0,8,1,62
8,"Duluth, MN",32,3,22,0,20,55,1,236
8,"Durango, CO",51,1,34,0,23,70,0,361
8,"Eagle, CO",36,3,25,0,30,56,1,241
8,"El Paso, TX",199,10,111,0,207,315,8,1596
8,"Elko, NV",4,0,2,0,0,4,0,31
8,"Elmira/Corning, NY",12,2,4,0,1,15,0,85
8,"Escanaba, MI",5,2,2,0,0,6,0,54
8,"Eugene, OR",77,6,45,0,67,119,0,561
8,"Evansville, IN",18,6,11,0,23,35,1,174
8,"Everett, WA",0,0,3,0,4,5,0,59
8,"Fairbanks, AK",54,3,76,0,49,113,3,394
8,"Fargo, ND",83,13,41,0,54,138,2,575
8,"Fayetteville, AR",131,19,124,1,117,248,11,1238
8,"Fayetteville, NC",13,6,7,0,12,22,1,118
8,"Flagstaff, AZ",14,2,6,0,4,20,0,146
8,"Flint, MI",27,9,27,0,22,52,2,170
8,"Fort Dodge, IA",6,1,11,0,12,20,1,53
8,"Fort Lauderdale, FL",1276,86,1320,14,1115,2057,254,6887
8,"Fort Myers, FL",291,16,249,0,212,438,74,1917
8,"Fort Smith, AR",9,1,6,0,12,17,0,117
8,"Fort Wayne, IN",55,16,54,1,26,105,3,365
8,"Fresno, CA",144,7,103,1,117,239,4,1009
8,"Gainesville, FL",24,6,17,0,18,43,15,296
8,"Garden City, KS",10,0,14,0,10,17,0,62
8,"Gillette, WY",3,1,4,0,6,10,0,64
8,"Grand Forks, ND",14,5,6,0,0,20,0,102
8,"Grand Island, NE",3,2,2,0,2,7,0,80
8,"Grand Junction, CO",35,4,26,0,30,60,4,342
8,"Grand Rapids, MI",237,23,179,1,195,372,29,1474
8,"Great Falls, MT",18,8,10,0,11,29,0,193
8,"Green Bay, WI",70,16,48,1,32,118,0,383
8,"Greensboro/High Point, NC",140,23,125,3,137,256,39,1096
8,"Greer, SC",185,26,152,2,195,347,38,1481
8,"Guam, TT",4,0,2,0,5,7,0,62
8,"Gulfport/Biloxi, MS",31,5,14,1,21,47,2,298
8,"Gunnison, CO",6,2,5,0,3,15,0,67
8,"Gustavus, AK",0,0,1,0,1,1,4,29
8,"Hagerstown, MD",1,2,4,0,6,6,2,34
8,"Hancock/Houghton, MI",5,3,7,0,13,23,0,62
8,"Harlingen/San Benito, TX",30,2,13,0,33,44,0,348
8,"Harrisburg, PA",83,20,56,4,74,137,4,467
8,"Hartford, CT",371,40,262,3,341,559,49,2036
8,"Hattiesburg/Laurel, MS",6,0,4,0,3,10,0,53
8,"Hayden, CO",14,2,11,0,7,27,0,134
8,"Hays, KS",6,0,4,0,4,12,0,53
8,"Helena, MT",8,0,10,0,8,19,0,124
8,"Hibbing, MN",11,1,5,0,0,12,0,54
8,"Hilo, HI",55,2,8,0,46,67,29,577
8,"Hilton Head, SC",23,4,31,0,11,40,10,234
8,"Hobbs, NM",7,0,16,0,3,17,0,62
8,"Honolulu, HI",503,12,211,2,311,692,63,5273
8,"Houston, TX",1630,215,1353,14,1514,2828,192,14977
8,"Huntsville, AL",101,16,57,0,85,171,7,751
8,"Hyannis, MA",10,1,11,0,7,15,4,93
8,"Idaho Falls, ID",29,4,17,0,11,48,0,312
8,"Indianapolis, IN",513,60,438,1,546,891,130,3900
8,"International Falls, MN",3,4,1,0,0,7,0,62
8,"Iron Mountain/Kingsfd, MI",9,3,2,0,0,12,3,62
8,"Islip, NY",77,8,50,0,80,112,9,378
8,"Ithaca/Cortland, NY",6,0,13,0,8,18,10,85
8,"Jackson, WY",101,5,55,0,70,139,3,652
8,"Jackson/Vicksburg, MS",56,11,32,0,54,92,2,531
8,"Jacksonville, FL",427,52,343,1,376,684,103,2492
8,"Jacksonville/Camp Lejeune, NC",19,11,18,0,24,38,5,208
8,"Jamestown, ND",3,0,0,0,2,5,1,58
8,"Johnstown, PA",9,1,7,0,6,19,1,62
8,"Joplin, MO",10,0,5,0,7,17,1,54
8,"Juneau, AK",54,3,65,4,55,111,11,519
8,"Kahului, HI",182,5,67,0,71,214,7,2271
8,"Kalamazoo, MI",30,2,4,0,0,32,1,83
8,"Kalispell, MT",78,1,55,1,44,110,0,551
8,"Kansas City, MO",600,45,421,5,597,947,56,4374
8,"Ketchikan, AK",18,4,24,0,24,48,2,275
8,"Key West, FL",38,8,51,0,30,77,37,497
8,"Killeen, TX",18,2,10,0,21,29,0,149
8,"King Salmon, AK",3,0,8,0,7,9,0,37
8,"Knoxville, TN",176,32,174,1,207,351,30,1476
8,"Kodiak, AK",6,1,9,0,7,12,3,86
8,"Kona, HI",132,2,72,1,91,189,7,1407
8,"Kotzebue, AK",0,0,1,0,0,1,0,31
8,"La Crosse, WI",0,2,4,0,3,4,1,34
8,"Lafayette, LA",29,8,12,0,16,48,1,300
8,"Lake Charles, LA",9,1,0,0,0,10,0,92
8,"Lansing, MI",21,2,14,0,5,26,1,109
8,"Laramie, WY",11,0,7,0,1,14,0,53
8,"Laredo, TX",16,1,15,0,12,23,0,162
8,"Las Vegas, NV",1821,112,2102,19,2044,3714,148,16112
8,"Latrobe, PA",3,1,2,0,3,5,4,48
8,"Lawton/Fort Sill, OK",5,1,2,0,1,7,0,92
8,"Lewiston, ID",11,4,5,0,1,16,0,93
8,"Lexington, KY",115,31,94,1,96,207,12,788
8,"Liberal, KS",11,0,6,0,8,18,1,53
8,"Lihue, HI",102,2,49,0,59,136,16,1395
8,"Lincoln, NE",36,2,34,0,27,70,3,217
8,"Little Rock, AR",166,17,114,0,134,250,12,1107
8,"Long Beach, CA",116,2,27,0,114,162,0,1443
8,"Longview, TX",10,3,2,0,8,13,0,62
8,"Los Angeles, CA",2051,225,1319,13,1624,3129,152,17184
8,"Louisville, KY",291,39,246,3,239,482,49,2056
8,"Lubbock, TX",43,4,30,1,46,83,0,545
8,"Madison, WI",188,19,138,1,177,316,16,1129
8,"Manchester, NH",79,15,60,1,88,138,14,577
8,"Manhattan/Ft. Riley, KS",10,1,3,1,2,12,0,93
8,"Marquette, MI",12,1,12,0,18,27,0,92
8,"Martha's Vineyard, MA",54,5,50,0,44,79,16,348
8,"Mason City, IA",5,0,9,0,14,20,1,53
8,"Medford, OR",44,5,40,1,24,72,1,369
8,"Melbourne, FL",20,5,24,0,19,41,11,229
8,"Memphis, TN",295,30,226,1,311,501,40,2041
8,"Meridian, MS",8,1,5,0,6,14,0,53
8,"Miami, FL",1378,159,1383,28,1219,2379,360,8455
8,"Midland/Odessa, TX",71,8,66,1,68,144,1,837
8,"Milwaukee, WI",398,40,284,0,320,620,50,2600
8,"Minneapolis, MN",1295,254,1614,5,1141,2713,92,11745
8,"Minot, ND",18,19,17,1,4,42,2,211
8,"Mission/McAllen/Edinburg, TX",80,9,34,0,69,118,3,453
8,"Missoula, MT",59,6,57,0,38,92,4,502
8,"Mobile, AL",12,1,10,0,10,20,0,229
8,"Moline, IL",41,12,44,0,41,94,4,354
8,"Monroe, LA",13,0,7,0,8,21,0,179
8,"Monterey, CA",43,5,46,0,41,88,0,441
8,"Montgomery, AL",25,1,16,0,13,37,1,234
8,"Montrose/Delta, CO",22,3,11,0,24,41,1,249
8,"Mosinee, WI",5,2,11,0,8,16,1,62
8,"Myrtle Beach, SC",219,37,240,7,196,404,83,1741
8,"Nantucket, MA",58,6,51,0,38,88,19,474
8,"Nashville, TN",1063,112,702,10,1107,1733,139,8769
8,"New Bern/Morehead/Beaufort, NC",2,3,4,0,3,7,1,26
8,"New Orleans, LA",578,63,422,4,563,941,65,3768
8,"New York, NY",3064,469,3811,22,3007,6135,1764,24992
8,"Newark, NJ",1139,216,1682,3,1041,2544,774,10866
8,"Newburgh/Poughkeepsie, NY",3,4,5,0,2,10,2,39
8,"Niagara Falls, NY",0,2,2,0,0,3,1,24
8,"Nome, AK",5,0,6,0,9,12,1,31
8,"Norfolk, VA",319,43,281,5,251,515,79,1973
8,"North Bend/Coos Bay, OR",8,0,7,0,5,17,0,39
8,"North Platte, NE",7,2,11,0,5,16,0,54
8,"Oakland, CA",389,10,246,5,447,636,20,3555
8,"Oklahoma City, OK",273,32,172,1,243,440,17,1973
8,"Omaha, NE",315,26,204,0,267,471,22,1997
8,"Ontario, CA",272,18,135,2,298,449,16,2428
8,"Orlando, FL",1874,165,2019,17,1866,3433,401,12174
8,"Pago Pago, TT",2,0,0,0,0,2,0,13
8,"Palm Springs, CA",81,4,62,3,85,149,0,632
8,"Panama City, FL",78,8,52,0,83,138,5,861
8,"Pasco/Kennewick/Richland, WA",59,9,56,5,29,102,0,426
8,"Pellston, MI",26,3,8,0,0,29,0,116
8,"Pensacola, FL",175,19,109,4,157,271,13,1172
8,"Peoria, IL",29,11,32,0,29,64,3,302
8,"Petersburg, AK",5,2,7,0,6,14,1,62
8,"Philadelphia, PA",1496,249,2009,10,1712,2991,495,10238
8,"Phoenix, AZ",1838,138,1355,18,1879,3048,116,15813
8,"Pittsburgh, PA",557,78,530,7,569,1009,153,3997
8,"Plattsburgh, NY",7,2,10,0,3,13,0,34
8,"Pocatello, ID",1,0,0,0,0,1,0,62
8,"Ponce, PR",26,5,14,0,23,32,6,79
8,"Portland, ME",217,17,196,0,194,346,64,1469
8,"Portland, OR",623,57,570,6,613,1136,35,5545
8,"Portsmouth, NH",3,2,1,0,1,5,0,25
8,"Prescott, AZ",10,1,14,0,15,26,0,62
8,"Providence, RI",226,26,158,4,226,369,26,1377
8,"Provo, UT",17,6,22,0,29,37,0,145
8,"Punta Gorda, FL",28,9,70,0,63,109,10,362
8,"Raleigh/Durham, NC",849,111,740,6,890,1496,171,5533
8,"Rapid City, SD",71,8,63,0,52,123,1,582
8,"Redding, CA",8,0,10,0,9,20,0,137
8,"Reno, NV",280,18,156,1,254,437,10,1947
8,"Rhinelander, WI",14,8,10,0,0,20,0,92
8,"Richmond, VA",263,38,207,1,253,436,54,1546
8,"Riverton/Lander, WY",4,0,6,0,5,11,0,62
8,"Roanoke, VA",19,4,32,0,19,49,11,252
8,"Rochester, MN",12,3,16,0,13,25,0,116
8,"Rochester, NY",215,17,135,1,168,297,49,1061
8,"Rock Springs, WY",4,1,4,0,6,12,0,62
8,"Rockford, IL",5,5,7,0,3,12,0,64
8,"Roswell, NM",8,2,6,0,2,12,1,92
8,"Sacramento, CA",606,37,425,2,653,989,29,5059
8,"Saginaw/Bay City/Midland, MI",33,5,23,0,16,55,1,200
8,"Saipan, TT",4,0,1,0,0,4,0,31
8,"Salina, KS",5,2,2,0,4,13,1,62
8,"Salt Lake City, UT",956,125,705,4,847,1656,48,9806
8,"San Angelo, TX",10,1,7,0,8,11,0,92
8,"San Antonio, TX",547,40,295,6,540,826,41,3639
8,"San Diego, CA",1051,71,929,6,1013,1874,69,8576
8,"San Francisco, CA",1404,128,1700,7,1144,2755,108,12041
8,"San Jose, CA",448,24,278,4,502,754,25,4616
8,"San Juan, PR",620,94,533,7,472,961,73,3015
8,"San Luis Obispo, CA",54,3,40,1,47,92,2,472
8,"Sanford, FL",85,34,116,5,126,207,20,695
8,"Santa Ana, CA",356,15,190,1,358,556,22,3708
8,"Santa Barbara, CA",85,4,42,0,76,126,4,689
8,"Santa Fe, NM",32,4,23,0,11,49,0,309
8,"Santa Maria, CA",0,0,1,0,2,2,0,9
8,"Santa Rosa, CA",33,1,34,0,37,65,0,337
8,"Sarasota/Bradenton, FL",130,11,120,0,126,220,45,974
8,"Sault Ste. Marie, MI",9,2,4,0,0,11,0,62
8,"Savannah, GA",226,22,174,2,207,371,75,1616
8,"Scottsbluff, NE",3,1,5,0,7,12,0,54
8,"Scranton/Wilkes-Barre, PA",30,4,24,0,40,62,3,145
8,"Seattle, WA",1515,243,2162,34,1763,3645,139,15983
8,"Sheridan, WY",12,2,7,0,1,15,1,62
8,"Shreveport, LA",30,10,18,0,34,62,5,409
8,"Sioux City, IA",10,1,9,0,10,21,1,62
8,"Sioux Falls, SD",93,16,36,0,61,137,4,542
8,"Sitka, AK",20,9,26,0,18,47,5,173
8,"South Bend, IN",100,24,77,1,48,169,3,576
8,"Spokane, WA",227,16,172,1,186,366,2,1638
8,"Springfield, IL",1,0,1,0,0,1,0,4
8,"Springfield, MO",98,22,113,0,86,196,5,916
8,"St. Cloud, MN",0,0,0,0,0,0,0,4
8,"St. George, UT",36,10,27,0,7,55,0,235
8,"St. Louis, MO",678,47,435,11,697,1081,75,5751
8,"St. Petersburg, FL",54,30,87,0,101,176,18,669
8,"State College, PA",2,6,4,0,4,12,0,45
8,"Stillwater, OK",6,0,1,0,1,7,0,62
8,"Stockton, CA",3,0,4,1,5,9,0,40
8,"Sun Valley/Hailey/Ketchum, ID",14,0,12,0,7,26,0,195
8,"Syracuse, NY",184,22,172,2,162,310,59,1134
8,"Tallahassee, FL",64,8,57,0,58,110,20,551
8,"Tampa, FL",903,78,826,7,832,1536,232,5897
8,"Texarkana, AR",5,1,4,0,3,9,0,62
8,"Toledo, OH",0,2,1,0,0,2,0,16
8,"Traverse City, MI",91,20,78,0,49,149,4,609
8,"Trenton, NJ",23,3,13,0,26,39,2,131
8,"Tucson, AZ",179,26,111,2,147,290,5,1430
8,"Tulsa, OK",241,13,140,1,219,378,12,1526
8,"Twin Falls, ID",5,0,1,0,0,5,0,62
8,"Tyler, TX",10,1,7,0,1,12,0,92
8,"Valdosta, GA",6,3,3,0,2,9,3,62
8,"Valparaiso, FL",141,14,97,1,144,232,7,982
8,"Victoria, TX",3,0,1,0,3,6,0,53
8,"Waco, TX",12,0,7,0,10,16,0,92
8,"Walla Walla, WA",4,1,14,0,14,21,1,62
8,"Washington, DC",1926,296,2219,17,2020,3755,560,16447
8,"West Palm Beach/Palm Beach, FL",406,21,397,3,306,634,77,1944
8,"West Yellowstone, MT",4,0,3,0,0,4,0,72
8,"White Plains, NY",196,27,178,2,178,314,37,1042
8,"Wichita Falls, TX",4,1,0,0,2,7,0,62
8,"Wichita, KS",143,16,114,2,109,237,8,927
8,"Williston, ND",13,6,11,0,7,30,0,169
8,"Wilmington, NC",120,17,103,1,110,205,40,867
8,"Worcester, MA",21,1,11,0,18,28,6,119
8,"Wrangell, AK",0,0,3,0,13,12,0,62
8,"Yakutat, AK",2,0,8,0,14,16,0,62
8,"Yuma, AZ",19,1,8,0,8,22,0,167
9,"Aberdeen, SD",5,1,1,0,0,6,0,60
9,"Abilene, TX",15,3,28,0,16,33,0,146
9,"Adak Island, AK",0,0,1,0,0,1,0,8
9,"Aguadilla, PR",22,3,11,0,13,31,0,147
9,"Akron, OH",39,11,22,1,38,77,1,274
9,"Albany, GA",10,3,3,0,0,12,1,60
9,"Albany, NY",123,8,80,0,110,185,3,1052
9,"Albuquerque, NM",220,4,140,0,179,331,2,2039
9,"Alexandria, LA",16,1,5,0,7,22,0,171
9,"Allentown/Bethlehem/Easton, PA",26,12,19,0,27,50,4,321
9,"Alpena, MI",4,5,4,0,0,9,0,53
9,"Amarillo, TX",30,4,29,0,31,58,0,425
9,"Anchorage, AK",110,5,220,9,123,288,6,1671
9,"Appleton, WI",61,8,27,0,27,93,0,510
9,"Arcata/Eureka, CA",11,7,19,0,8,30,5,150
9,"Asheville, NC",76,17,123,1,86,190,138,1148
9,"Ashland, WV",2,1,2,0,0,3,0,23
9,"Aspen, CO",66,6,25,0,26,95,3,547
9,"Atlanta, GA",1826,304,2188,6,1926,3925,252,28248
9,"Atlantic City, NJ",23,3,28,0,13,34,4,197
9,"Augusta, GA",37,5,24,1,27,59,40,412
9,"Austin, TX",607,44,482,1,557,1015,23,6818
9,"Bakersfield, CA",16,2,9,0,13,31,0,224
9,"Baltimore, MD",628,56,507,9,612,1059,48,8272
9,"Bangor, ME",35,2,34,1,31,71,5,593
9,"Barrow, AK",8,0,3,0,3,10,0,30
9,"Baton Rouge, LA",42,7,43,0,35,77,14,403
9,"Beaumont/Port Arthur, TX",4,0,0,0,2,6,0,60
9,"Belleville, IL",6,1,1,0,2,8,0,66
9,"Bellingham, WA",8,3,17,1,18,31,1,153
9,"Bemidji, MN",6,1,2,0,0,8,0,60
9,"Bend/Redmond, OR",48,2,57,0,27,86,0,529
9,"Bethel, AK",5,1,4,0,4,9,0,60
9,"Billings, MT",25,2,10,0,19,39,0,375
9,"Binghamton, NY",1,0,1,0,0,1,0,30
9,"Birmingham, AL",135,18,117,0,129,234,9,1431
9,"Bishop, CA",3,0,2,0,1,4,0,10
9,"Bismarck/Mandan, ND",24,4,14,0,19,43,1,351
9,"Bloomington/Normal, IL",5,1,2,0,4,8,1,138
9,"Boise, ID",176,23,161,1,168,336,1,2037
9,"Boston, MA",949,106,1595,4,920,2379,48,12370
9,"Bozeman, MT",66,4,29,0,49,98,0,900
9,"Brainerd, MN",3,1,2,0,0,5,0,55
9,"Bristol/Johnson City/Kingsport, TN",7,2,8,0,12,17,0,180
9,"Brownsville, TX",13,0,11,0,9,18,0,155
9,"Brunswick, GA",7,1,3,0,0,8,1,60
9,"Buffalo, NY",177,10,147,0,158,289,8,1982
9,"Burbank, CA",248,7,260,4,272,513,24,2713
9,"Burlington, VT",60,6,62,0,64,118,2,874
9,"Butte, MT",4,3,2,0,0,7,0,58
9,"Casper, WY",13,3,5,0,7,23,0,210
9,"Cedar City, UT",1,1,0,0,0,2,0,53
9,"Cedar Rapids/Iowa City, IA",64,5,46,1,41,102,5,739
9,"Champaign/Urbana, IL",9,2,8,1,13,19,0,117
9,"Charleston, SC",191,17,201,1,146,339,9,2201
9,"Charleston/Dunbar, WV",48,12,25,1,26,75,3,304
9,"Charlotte Amalie, VI",22,2,17,0,7,32,1,231
9,"Charlotte, NC",1638,380,2158,10,2063,3616,386,18654
9,"Charlottesville, VA",10,2,10,0,12,21,1,252
9,"Chattanooga, TN",52,10,33,1,50,87,4,589
9,"Cheyenne, WY",7,0,2,0,7,13,0,56
9,"Chicago, IL",2379,153,2550,17,2137,4506,106,31687
9,"Christiansted, VI",6,0,5,0,3,9,0,47
9,"Cincinnati, OH",295,30,293,2,306,563,15,3326
9,"Clarksburg/Fairmont, WV",0,0,0,0,0,0,0,9
9,"Cleveland, OH",306,19,249,1,271,506,20,3487
9,"Cody, WY",7,1,4,0,4,12,0,88
9,"College Station/Bryan, TX",13,1,6,0,6,16,0,92
9,"Colorado Springs, CO",109,6,56,0,97,175,0,1077
9,"Columbia, MO",11,0,13,0,8,19,0,132
9,"Columbia, SC",51,11,36,0,59,94,4,596
9,"Columbus, GA",4,0,1,0,3,6,4,81
9,"Columbus, MS",5,1,4,0,2,9,0,60
9,"Columbus, OH",300,25,255,3,262,508,14,3617
9,"Concord, NC",2,2,2,0,1,5,1,46
9,"Cordova, AK",4,0,4,0,12,12,0,60
9,"Corpus Christi, TX",11,3,21,0,20,34,1,305
9,"Dallas, TX",464,18,471,6,528,857,23,5604
9,"Dallas/Fort Worth, TX",2393,319,2588,31,2312,4565,82,26205
9,"Dayton, OH",69,7,44,0,53,116,5,667
9,"Daytona Beach, FL",21,5,15,0,19,37,3,227
9,"Deadhorse, AK",0,1,1,0,1,2,0,46
9,"Decatur, IL",10,1,5,0,3,14,0,52
9,"Denver, CO",1840,114,1363,6,1556,3189,69,26144
9,"Des Moines, IA",106,8,63,0,102,183,4,1219
9,"Detroit, MI",784,123,564,7,505,1293,32,11162
9,"Devils Lake, ND",8,0,2,0,0,8,0,56
9,"Dickinson, ND",9,0,2,0,2,11,0,55
9,"Dillingham, AK",0,2,2,0,0,3,1,30
9,"Dodge City, KS",8,0,2,0,2,9,1,52
9,"Dothan, AL",7,0,5,0,2,9,2,60
9,"Duluth, MN",13,5,10,0,12,30,1,230
9,"Durango, CO",35,1,19,0,15,47,0,351
9,"Eagle, CO",12,1,3,0,7,20,0,185
9,"El Paso, TX",146,1,73,0,152,233,2,1494
9,"Elko, NV",2,1,0,0,0,3,0,30
9,"Elmira/Corning, NY",8,2,2,0,3,9,1,78
9,"Escanaba, MI",4,1,1,0,0,6,0,58
9,"Eugene, OR",56,3,20,0,36,80,0,527
9,"Evansville, IN",15,3,11,0,7,23,1,187
9,"Everett, WA",1,1,1,0,2,4,0,59
9,"Fairbanks, AK",32,0,37,0,21,57,1,347
9,"Fargo, ND",49,3,28,0,34,80,0,559
9,"Fayetteville, AR",90,15,96,0,96,177,1,1232
9,"Fayetteville, NC",11,6,9,0,23,32,2,190
9,"Flagstaff, AZ",13,1,6,0,2,17,0,137
9,"Flint, MI",26,2,18,0,19,42,2,160
9,"Fort Dodge, IA",11,0,6,0,5,15,0,52
9,"Fort Lauderdale, FL",641,23,691,4,459,1050,35,6028
9,"Fort Myers, FL",154,9,113,1,109,227,65,1813
9,"Fort Smith, AR",6,0,10,0,10,12,0,99
9,"Fort Wayne, IN",51,10,37,0,22,78,1,415
9,"Fresno, CA",90,5,72,0,80,164,1,1010
9,"Gainesville, FL",27,4,16,1,30,45,9,278
9,"Garden City, KS",8,0,3,0,1,8,0,60
9,"Gillette, WY",4,0,1,0,4,8,0,60
9,"Grand Forks, ND",7,1,3,0,0,8,0,99
9,"Grand Island, NE",10,0,1,0,1,11,0,78
9,"Grand Junction, CO",26,2,16,0,17,42,0,358
9,"Grand Rapids, MI",120,14,75,0,90,195,6,1442
9,"Great Falls, MT",13,1,5,0,7,16,0,180
9,"Green Bay, WI",50,5,23,0,32,86,0,404
9,"Greensboro/High Point, NC",94,16,84,0,85,165,7,1063
9,"Greer, SC",122,23,106,1,117,218,20,1359
9,"Guam, TT",3,1,2,0,1,6,4,60
9,"Gulfport/Biloxi, MS",28,4,23,1,26,48,7,290
9,"Gunnison, CO",4,0,0,0,0,4,0,63
9,"Hagerstown, MD",1,0,0,0,0,1,0,19
9,"Hancock/Houghton, MI",11,0,10,0,7,18,0,60
9,"Harlingen/San Benito, TX",23,1,23,0,25,48,1,341
9,"Harrisburg, PA",46,4,25,0,43,74,3,428
9,"Hartford, CT",192,20,126,2,145,294,6,1850
9,"Hattiesburg/Laurel, MS",4,1,1,0,4,9,0,52
9,"Hayden, CO",8,1,2,0,3,12,0,120
9,"Hays, KS",4,0,1,0,2,6,0,52
9,"Helena, MT",5,1,0,0,4,10,0,120
9,"Hibbing, MN",4,2,2,0,0,7,0,53
9,"Hilo, HI",27,0,2,0,35,40,4,546
9,"Hilton Head, SC",12,5,19,0,11,26,6,192
9,"Hobbs, NM",10,1,8,0,4,16,0,60
9,"Honolulu, HI",332,4,139,2,192,460,21,4843
9,"Houston, TX",1033,67,1041,11,840,1837,86,13920
9,"Huntsville, AL",64,10,41,0,53,117,2,774
9,"Hyannis, MA",1,0,1,0,1,1,0,9
9,"Idaho Falls, ID",24,3,10,0,7,32,0,301
9,"Indianapolis, IN",334,18,236,0,293,532,16,3822
9,"International Falls, MN",6,2,3,0,0,9,0,55
9,"Iron Mountain/Kingsfd, MI",6,3,1,0,0,9,0,60
9,"Islip, NY",24,0,19,0,27,41,3,291
9,"Ithaca/Cortland, NY",1,0,3,0,2,4,0,60
9,"Jackson, WY",50,5,31,2,30,76,0,520
9,"Jackson/Vicksburg, MS",33,9,31,0,33,62,5,529
9,"Jacksonville, FL",240,20,186,0,184,381,46,2368
9,"Jacksonville/Camp Lejeune, NC",17,9,17,0,16,38,4,230
9,"Jamestown, ND",3,0,1,0,1,4,0,56
9,"Johnstown, PA",8,1,4,0,8,16,0,60
9,"Joplin, MO",9,0,1,1,10,18,0,52
9,"Juneau, AK",27,3,34,3,24,65,3,438
9,"Kahului, HI",125,2,38,1,55,156,6,2081
9,"Kalamazoo, MI",4,2,2,0,0,7,0,80
9,"Kalispell, MT",22,2,11,0,19,36,0,358
9,"Kansas City, MO",338,17,218,4,300,542,6,4141
9,"Ketchikan, AK",18,0,19,0,15,33,1,212
9,"Key West, FL",30,4,30,0,19,45,27,483
9,"Killeen, TX",20,0,20,0,17,31,0,149
9,"King Salmon, AK",4,0,1,0,1,5,0,30
9,"Knoxville, TN",131,21,137,1,117,247,10,1406
9,"Kodiak, AK",2,1,2,0,6,9,0,90
9,"Kona, HI",98,2,38,0,52,126,2,1333
9,"Kotzebue, AK",1,0,1,0,1,1,0,30
9,"La Crosse, WI",6,1,7,0,7,12,0,72
9,"Lafayette, LA",20,5,13,0,21,39,8,240
9,"Lake Charles, LA",11,1,5,0,2,15,0,90
9,"Lansing, MI",16,1,3,0,1,18,0,106
9,"Laramie, WY",7,1,3,0,3,11,0,52
9,"Laredo, TX",5,0,10,0,4,14,0,141
9,"Las Vegas, NV",1163,102,1831,5,1509,2901,67,15663
9,"Latrobe, PA",3,0,2,0,3,5,1,61
9,"Lawton/Fort Sill, OK",5,2,2,0,4,11,0,90
9,"Lewiston, ID",9,1,2,0,1,11,0,90
9,"Lexington, KY",94,9,59,0,67,145,6,790
9,"Liberal, KS",2,1,3,0,9,12,1,52
9,"Lihue, HI",76,2,32,0,41,101,5,1260
9,"Lincoln, NE",22,0,8,0,11,34,0,214
9,"Little Rock, AR",88,13,99,0,99,188,3,1061
9,"Long Beach, CA",88,1,52,2,111,149,2,1381
9,"Longview, TX",5,0,5,0,4,10,0,60
9,"Los Angeles, CA",1354,92,999,15,1000,2143,36,15965
9,"Louisville, KY",163,22,165,2,125,293,7,2023
9,"Lubbock, TX",51,0,32,0,37,76,0,515
9,"Madison, WI",91,5,57,0,90,154,1,982
9,"Manchester, NH",50,6,34,0,53,84,3,567
9,"Manhattan/Ft. Riley, KS",3,0,3,0,0,6,0,90
9,"Marquette, MI",5,0,9,0,7,11,0,90
9,"Martha's Vineyard, MA",5,0,2,0,3,5,0,68
9,"Mason City, IA",6,0,3,0,6,12,0,52
9,"Medford, OR",42,9,31,0,9,64,0,353
9,"Melbourne, FL",15,5,13,0,18,30,3,222
9,"Memphis, TN",207,19,151,0,169,331,2,1868
9,"Meridian, MS",4,0,3,0,5,9,1,52
9,"Miami, FL",627,86,611,4,510,1130,64,7591
9,"Midland/Odessa, TX",60,2,46,1,39,100,0,775
9,"Milwaukee, WI",230,11,142,1,148,330,5,2395
9,"Minneapolis, MN",661,86,596,2,421,1215,20,10682
9,"Minot, ND",14,4,8,0,5,22,0,188
9,"Mission/McAllen/Edinburg, TX",55,6,35,1,28,75,1,438
9,"Missoula, MT",26,1,22,0,26,48,0,376
9,"Mobile, AL",18,4,14,0,13,28,0,222
9,"Moline, IL",37,5,16,0,32,65,0,339
9,"Monroe, LA",20,2,13,0,10,33,0,197
9,"Monterey, CA",22,2,41,0,32,58,1,393
9,"Montgomery, AL",25,3,20,0,18,36,2,227
9,"Montrose/Delta, CO",17,0,5,0,13,20,0,195
9,"Mosinee, WI",1,1,5,0,1,6,0,60
9,"Myrtle Beach, SC",92,16,107,0,107,185,10,1423
9,"Nantucket, MA",6,3,5,0,3,12,0,175
9,"Nashville, TN",670,48,552,3,642,1150,36,8293
9,"New Bern/Morehead/Beaufort, NC",0,1,0,0,1,1,0,3
